stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-06-01 00:00:00,2017,6,1,0,0,4,0.0,0.0,0.0,64.40833333333333
2017-06-01 01:00:00,2017,6,1,1,0,4,0.0,0.0,0.0,63.55833333333334
2017-06-01 02:00:00,2017,6,1,2,0,4,0.0,0.0,0.0,62.86666666666667
2017-06-01 03:00:00,2017,6,1,3,0,4,0.0,0.0,0.0,62.541666666666664
2017-06-01 04:00:00,2017,6,1,4,0,4,0.0,0.0,0.0,62.833333333333336
2017-06-01 05:00:00,2017,6,1,5,0,4,0.0,0.0,0.0,64.22500000000001
2017-06-01 06:00:00,2017,6,1,6,0,4,0.0,0.0,0.0,65.15833333333332
2017-06-01 07:00:00,2017,6,1,7,0,4,0.0,0.0,0.0,65.14999999999999
2017-06-01 08:00:00,2017,6,1,8,0,4,0.0,0.0,0.0,65.12499999999999
2017-06-01 09:00:00,2017,6,1,9,0,4,0.0,0.0,0.0,64.58333333333333
2017-06-01 10:00:00,2017,6,1,10,0,4,0.0,0.0,0.0,64.575
2017-06-01 11:00:00,2017,6,1,11,0,4,0.0,0.0,0.0,64.925
2017-06-01 12:00:00,2017,6,1,12,0,4,0.0,0.0,0.0,61.99166666666667
2017-06-01 13:00:00,2017,6,1,13,0,4,0.0,0.0,0.0,61.5
2017-06-01 14:00:00,2017,6,1,14,0,4,0.0,0.0,0.0,47.041666666666664
2017-06-01 15:00:00,2017,6,1,15,0,4,0.0,0.0,0.0,21.675
2017-06-01 16:00:00,2017,6,1,16,0,4,0.0,0.0,0.0,20.483333333333334
2017-06-01 17:00:00,2017,6,1,17,0,4,0.0,0.0,0.0,19.35
2017-06-01 18:00:00,2017,6,1,18,0,4,0.0,0.0,0.0,20.71666666666667
2017-06-01 19:00:00,2017,6,1,19,0,4,0.0,0.0,0.0,47.73333333333333
2017-06-01 20:00:00,2017,6,1,20,0,4,0.0,0.0,0.0,62.78333333333334
2017-06-01 21:00:00,2017,6,1,21,0,4,0.0,0.0,0.0,65.525
2017-06-01 22:00:00,2017,6,1,22,0,4,0.0,0.0,0.0,65.64166666666667
2017-06-01 23:00:00,2017,6,1,23,0,4,0.0,0.0,0.0,65.19166666666668
2017-06-02 00:00:00,2017,6,2,0,0,5,0.0,0.0,0.0,64.38333333333331
2017-06-02 01:00:00,2017,6,2,1,0,5,0.0,0.0,0.0,63.87500000000001
2017-06-02 02:00:00,2017,6,2,2,0,5,0.0,0.0,0.0,63.34166666666667
2017-06-02 03:00:00,2017,6,2,3,0,5,0.0,0.0,0.0,62.55833333333334
2017-06-02 04:00:00,2017,6,2,4,0,5,0.0,0.0,0.0,62.775
2017-06-02 05:00:00,2017,6,2,5,0,5,0.0,0.0,0.0,64.275
2017-06-02 06:00:00,2017,6,2,6,0,5,0.0,0.0,0.0,65.3
2017-06-02 07:00:00,2017,6,2,7,0,5,0.0,0.0,0.0,65.35
2017-06-02 08:00:00,2017,6,2,8,0,5,0.0,0.0,0.0,64.14166666666667
2017-06-02 09:00:00,2017,6,2,9,0,5,0.0,0.0,0.0,63.33333333333332
2017-06-02 10:00:00,2017,6,2,10,0,5,0.0,0.0,0.0,63.40833333333333
2017-06-02 11:00:00,2017,6,2,11,0,5,0.0,0.0,0.0,61.4
2017-06-02 12:00:00,2017,6,2,12,0,5,0.0,0.0,0.0,60.849999999999994
2017-06-02 13:00:00,2017,6,2,13,0,5,0.0,0.0,0.0,60.88333333333333
