stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-01-01 00:00:00,2017,1,1,0,0,7,0.5,0.0,0.0,68.49166666666666
2017-01-01 01:00:00,2017,1,1,1,0,7,0.5,0.0,0.0,68.36666666666666
2017-01-01 02:00:00,2017,1,1,2,0,7,0.5,0.0,0.0,68.33333333333333
2017-01-01 03:00:00,2017,1,1,3,0,7,0.5,0.0,0.0,68.175
2017-01-01 04:00:00,2017,1,1,4,0,7,0.5,0.0,0.0,68.18333333333334
2017-01-01 05:00:00,2017,1,1,5,0,7,0.5,0.0,0.0,68.29166666666664
2017-01-01 06:00:00,2017,1,1,6,0,7,0.5,0.0,0.0,68.325
2017-01-01 07:00:00,2017,1,1,7,0,7,0.5,0.0,0.0,68.39166666666667
2017-01-01 08:00:00,2017,1,1,8,0,7,0.5,0.0,0.0,68.49166666666667
2017-01-01 09:00:00,2017,1,1,9,0,7,0.5,0.0,0.0,68.67500000000001
2017-01-01 10:00:00,2017,1,1,10,0,7,0.5,0.0,0.0,68.16666666666667
2017-01-01 11:00:00,2017,1,1,11,0,7,0.5,0.0,0.0,67.82500000000002
2017-01-01 12:00:00,2017,1,1,12,0,7,0.5,0.0,0.0,67.21666666666667
2017-01-01 13:00:00,2017,1,1,13,0,7,0.5,0.0,0.0,66.84166666666665
2017-01-01 14:00:00,2017,1,1,14,0,7,0.5,0.0,0.0,66.87499999999999
2017-01-01 15:00:00,2017,1,1,15,0,7,0.5,0.0,0.0,66.80000000000001
2017-01-01 16:00:00,2017,1,1,16,0,7,0.5,0.0,0.0,66.375
2017-01-01 17:00:00,2017,1,1,17,0,7,0.5,0.0,0.0,65.5
2017-01-01 18:00:00,2017,1,1,18,0,7,0.5,0.0,0.0,65.48333333333333
2017-01-01 19:00:00,2017,1,1,19,0,7,0.5,0.0,0.0,67.14999999999999
2017-01-01 20:00:00,2017,1,1,20,0,7,0.5,0.0,0.0,68.14166666666667
2017-01-01 21:00:00,2017,1,1,21,0,7,0.5,0.0,0.0,68.93333333333334
2017-01-01 22:00:00,2017,1,1,22,0,7,0.5,0.0,0.0,68.91666666666667
2017-01-01 23:00:00,2017,1,1,23,0,7,0.5,0.0,0.0,68.60833333333333
2017-01-02 00:00:00,2017,1,2,0,0,1,0.0,0.0,0.0,68.275
2017-01-02 01:00:00,2017,1,2,1,0,1,0.0,0.0,0.0,68.02499999999999
2017-01-02 02:00:00,2017,1,2,2,0,1,0.0,0.0,0.0,67.75000000000001
2017-01-02 03:00:00,2017,1,2,3,0,1,0.0,0.0,0.0,67.88333333333334
2017-01-02 04:00:00,2017,1,2,4,0,1,0.0,0.0,0.0,68.125
2017-01-02 05:00:00,2017,1,2,5,0,1,0.0,0.0,0.0,69.09166666666665
2017-01-02 06:00:00,2017,1,2,6,0,1,0.0,0.0,0.0,66.02499999999999
2017-01-02 07:00:00,2017,1,2,7,0,1,0.0,0.0,0.0,63.491666666666674
2017-01-02 08:00:00,2017,1,2,8,0,1,0.0,0.0,0.0,62.9
2017-01-02 09:00:00,2017,1,2,9,0,1,0.0,0.0,0.0,64.26666666666667
2017-01-02 10:00:00,2017,1,2,10,0,1,0.0,0.0,0.0,64.63333333333334
2017-01-02 11:00:00,2017,1,2,11,0,1,0.0,0.0,0.0,64.625
2017-01-02 12:00:00,2017,1,2,12,0,1,0.0,0.0,0.0,64.86666666666666
2017-01-02 13:00:00,2017,1,2,13,0,1,0.0,0.0,0.0,65.24166666666666
2017-01-02 14:00:00,2017,1,2,14,0,1,0.0,0.0,0.0,65.65833333333332
2017-01-02 15:00:00,2017,1,2,15,0,1,0.0,0.0,0.0,65.375
2017-01-02 16:00:00,2017,1,2,16,0,1,0.0,0.0,0.0,65.49999999999999
