stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-06-01 00:00:00,2017,6,1,0,0,4,0.0,0.0,0.0,66.675
2017-06-01 00:20:00,2017,6,1,0,20,4,0.0,0.0,0.0,65.725
2017-06-01 00:40:00,2017,6,1,0,40,4,0.0,0.0,0.0,65.775
2017-06-01 01:00:00,2017,6,1,1,0,4,0.0,0.0,0.0,65.875
2017-06-01 01:20:00,2017,6,1,1,20,4,0.0,0.0,0.0,65.475
2017-06-01 01:40:00,2017,6,1,1,40,4,0.0,0.0,0.0,64.725
2017-06-01 02:00:00,2017,6,1,2,0,4,0.0,0.0,0.0,65.975
2017-06-01 02:20:00,2017,6,1,2,20,4,0.0,0.0,0.0,65.7
2017-06-01 02:40:00,2017,6,1,2,40,4,0.0,0.0,0.0,66.17500000000001
2017-06-01 03:00:00,2017,6,1,3,0,4,0.0,0.0,0.0,66.1
2017-06-01 03:20:00,2017,6,1,3,20,4,0.0,0.0,0.0,66.6
2017-06-01 03:40:00,2017,6,1,3,40,4,0.0,0.0,0.0,66.35
2017-06-01 04:00:00,2017,6,1,4,0,4,0.0,0.0,0.0,66.25
2017-06-01 04:20:00,2017,6,1,4,20,4,0.0,0.0,0.0,67.025
2017-06-01 04:40:00,2017,6,1,4,40,4,0.0,0.0,0.0,68.175
2017-06-01 05:00:00,2017,6,1,5,0,4,0.0,0.0,0.0,67.725
2017-06-01 05:20:00,2017,6,1,5,20,4,0.0,0.0,0.0,67.3
2017-06-01 05:40:00,2017,6,1,5,40,4,0.0,0.0,0.0,68.42500000000001
2017-06-01 06:00:00,2017,6,1,6,0,4,0.0,0.0,0.0,67.9
2017-06-01 06:20:00,2017,6,1,6,20,4,0.0,0.0,0.0,66.22500000000001
2017-06-01 06:40:00,2017,6,1,6,40,4,0.0,0.0,0.0,63.55
2017-06-01 07:00:00,2017,6,1,7,0,4,0.0,0.0,0.0,64.1
2017-06-01 07:20:00,2017,6,1,7,20,4,0.0,0.0,0.0,57.875
2017-06-01 07:40:00,2017,6,1,7,40,4,0.0,0.0,0.0,41.324999999999996
2017-06-01 08:00:00,2017,6,1,8,0,4,0.0,0.0,0.0,31.425000000000004
2017-06-01 08:20:00,2017,6,1,8,20,4,0.0,0.0,0.0,34.5
