stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-01-01 00:00:00,2017,1,1,0,0,7,0.5,0.0,0.0,67.825
2017-01-01 00:20:00,2017,1,1,0,20,7,0.5,0.0,0.0,67.775
2017-01-01 00:40:00,2017,1,1,0,40,7,0.5,0.0,0.0,67.75
2017-01-01 01:00:00,2017,1,1,1,0,7,0.5,0.0,0.0,67.67500000000001
2017-01-01 01:20:00,2017,1,1,1,20,7,0.5,0.0,0.0,67.65
2017-01-01 01:40:00,2017,1,1,1,40,7,0.5,0.0,0.0,67.57499999999999
2017-01-01 02:00:00,2017,1,1,2,0,7,0.5,0.0,0.0,67.64999999999999
2017-01-01 02:20:00,2017,1,1,2,20,7,0.5,0.0,0.0,67.65
2017-01-01 02:40:00,2017,1,1,2,40,7,0.5,0.0,0.0,67.6
2017-01-01 03:00:00,2017,1,1,3,0,7,0.5,0.0,0.0,67.55000000000001
2017-01-01 03:20:00,2017,1,1,3,20,7,0.5,0.0,0.0,67.55000000000001
2017-01-01 03:40:00,2017,1,1,3,40,7,0.5,0.0,0.0,67.5
2017-01-01 04:00:00,2017,1,1,4,0,7,0.5,0.0,0.0,67.75
2017-01-01 04:20:00,2017,1,1,4,20,7,0.5,0.0,0.0,67.55000000000001
2017-01-01 04:40:00,2017,1,1,4,40,7,0.5,0.0,0.0,67.7
2017-01-01 05:00:00,2017,1,1,5,0,7,0.5,0.0,0.0,67.65
2017-01-01 05:20:00,2017,1,1,5,20,7,0.5,0.0,0.0,67.69999999999999
2017-01-01 05:40:00,2017,1,1,5,40,7,0.5,0.0,0.0,67.72500000000001
2017-01-01 06:00:00,2017,1,1,6,0,7,0.5,0.0,0.0,67.64999999999999
2017-01-01 06:20:00,2017,1,1,6,20,7,0.5,0.0,0.0,67.625
2017-01-01 06:40:00,2017,1,1,6,40,7,0.5,0.0,0.0,67.8
2017-01-01 07:00:00,2017,1,1,7,0,7,0.5,0.0,0.0,67.65
2017-01-01 07:20:00,2017,1,1,7,20,7,0.5,0.0,0.0,67.75
2017-01-01 07:40:00,2017,1,1,7,40,7,0.5,0.0,0.0,67.8
2017-01-01 08:00:00,2017,1,1,8,0,7,0.5,0.0,0.0,67.69999999999999
2017-01-01 08:20:00,2017,1,1,8,20,7,0.5,0.0,0.0,67.77499999999999
2017-01-01 08:40:00,2017,1,1,8,40,7,0.5,0.0,0.0,67.925
2017-01-01 09:00:00,2017,1,1,9,0,7,0.5,0.0,0.0,67.975
2017-01-01 09:20:00,2017,1,1,9,20,7,0.5,0.0,0.0,67.95
2017-01-01 09:40:00,2017,1,1,9,40,7,0.5,0.0,0.0,68.025
2017-01-01 10:00:00,2017,1,1,10,0,7,0.5,0.0,0.0,67.825
2017-01-01 10:20:00,2017,1,1,10,20,7,0.5,0.0,0.0,67.725
2017-01-01 10:40:00,2017,1,1,10,40,7,0.5,0.0,0.0,67.75
2017-01-01 11:00:00,2017,1,1,11,0,7,0.5,0.0,0.0,67.7
2017-01-01 11:20:00,2017,1,1,11,20,7,0.5,0.0,0.0,67.57499999999999
2017-01-01 11:40:00,2017,1,1,11,40,7,0.5,0.0,0.0,67.5
2017-01-01 12:00:00,2017,1,1,12,0,7,0.5,0.0,0.0,67.35
2017-01-01 12:20:00,2017,1,1,12,20,7,0.5,0.0,0.0,67.25
2017-01-01 12:40:00,2017,1,1,12,40,7,0.5,0.0,0.0,67.25
2017-01-01 13:00:00,2017,1,1,13,0,7,0.5,0.0,0.0,67.1
