stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-06-01 00:00:00,2017,6,1,0,0,4,0.0,0.0,0.0,67.21666666666665
2017-06-01 01:00:00,2017,6,1,1,0,4,0.0,0.0,0.0,66.37499999999999
2017-06-01 02:00:00,2017,6,1,2,0,4,0.0,0.0,0.0,67.36666666666666
2017-06-01 03:00:00,2017,6,1,3,0,4,0.0,0.0,0.0,66.85833333333333
2017-06-01 04:00:00,2017,6,1,4,0,4,0.0,0.0,0.0,66.35833333333333
2017-06-01 05:00:00,2017,6,1,5,0,4,0.0,0.0,0.0,66.2
2017-06-01 06:00:00,2017,6,1,6,0,4,0.0,0.0,0.0,67.64166666666667
2017-06-01 07:00:00,2017,6,1,7,0,4,0.0,0.0,0.0,66.09166666666667
2017-06-01 08:00:00,2017,6,1,8,0,4,0.0,0.0,0.0,63.33333333333334
2017-06-01 09:00:00,2017,6,1,9,0,4,0.0,0.0,0.0,63.79166666666668
2017-06-01 10:00:00,2017,6,1,10,0,4,0.0,0.0,0.0,62.275
2017-06-01 11:00:00,2017,6,1,11,0,4,0.0,0.0,0.0,63.10833333333333
2017-06-01 12:00:00,2017,6,1,12,0,4,0.0,0.0,0.0,62.61666666666667
2017-06-01 13:00:00,2017,6,1,13,0,4,0.0,0.0,0.0,62.724999999999994
2017-06-01 14:00:00,2017,6,1,14,0,4,0.0,0.0,0.0,48.44166666666667
2017-06-01 15:00:00,2017,6,1,15,0,4,0.0,0.0,0.0,19.825
2017-06-01 16:00:00,2017,6,1,16,0,4,0.0,0.0,0.0,21.000000000000004
2017-06-01 17:00:00,2017,6,1,17,0,4,0.0,0.0,0.0,22.03333333333333
2017-06-01 18:00:00,2017,6,1,18,0,4,0.0,0.0,0.0,24.8
2017-06-01 19:00:00,2017,6,1,19,0,4,0.0,0.0,0.0,57.775
2017-06-01 20:00:00,2017,6,1,20,0,4,0.0,0.0,0.0,67.34166666666667
2017-06-01 21:00:00,2017,6,1,21,0,4,0.0,0.0,0.0,67.73333333333333
2017-06-01 22:00:00,2017,6,1,22,0,4,0.0,0.0,0.0,67.29166666666666
2017-06-01 23:00:00,2017,6,1,23,0,4,0.0,0.0,0.0,67.24999999999999
2017-06-02 00:00:00,2017,6,2,0,0,5,0.0,0.0,0.0,67.02499999999999
2017-06-02 01:00:00,2017,6,2,1,0,5,0.0,0.0,0.0,66.55
2017-06-02 02:00:00,2017,6,2,2,0,5,0.0,0.0,0.0,67.225
2017-06-02 03:00:00,2017,6,2,3,0,5,0.0,0.0,0.0,66.46666666666667
2017-06-02 04:00:00,2017,6,2,4,0,5,0.0,0.0,0.0,65.63333333333334
2017-06-02 05:00:00,2017,6,2,5,0,5,0.0,0.0,0.0,66.35000000000001
2017-06-02 06:00:00,2017,6,2,6,0,5,0.0,0.0,0.0,67.24166666666667
2017-06-02 07:00:00,2017,6,2,7,0,5,0.0,0.0,0.0,66.14166666666667
2017-06-02 08:00:00,2017,6,2,8,0,5,0.0,0.0,0.0,62.633333333333326
2017-06-02 09:00:00,2017,6,2,9,0,5,0.0,0.0,0.0,62.80833333333333
2017-06-02 10:00:00,2017,6,2,10,0,5,0.0,0.0,0.0,63.225
2017-06-02 11:00:00,2017,6,2,11,0,5,0.0,0.0,0.0,63.84166666666667
