stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-06-01 00:00:00,2017,6,1,0,0,4,0.0,0.0,0.0,64.71666666666665
2017-06-01 00:30:00,2017,6,1,0,30,4,0.0,0.0,0.0,64.1
2017-06-01 01:00:00,2017,6,1,1,0,4,0.0,0.0,0.0,63.91666666666668
2017-06-01 01:30:00,2017,6,1,1,30,4,0.0,0.0,0.0,63.199999999999996
2017-06-01 02:00:00,2017,6,1,2,0,4,0.0,0.0,0.0,62.78333333333333
2017-06-01 02:30:00,2017,6,1,2,30,4,0.0,0.0,0.0,62.949999999999996
2017-06-01 03:00:00,2017,6,1,3,0,4,0.0,0.0,0.0,62.833333333333336
2017-06-01 03:30:00,2017,6,1,3,30,4,0.0,0.0,0.0,62.25
2017-06-01 04:00:00,2017,6,1,4,0,4,0.0,0.0,0.0,62.449999999999996
2017-06-01 04:30:00,2017,6,1,4,30,4,0.0,0.0,0.0,63.21666666666666
2017-06-01 05:00:00,2017,6,1,5,0,4,0.0,0.0,0.0,64.0
2017-06-01 05:30:00,2017,6,1,5,30,4,0.0,0.0,0.0,64.45
2017-06-01 06:00:00,2017,6,1,6,0,4,0.0,0.0,0.0,65.28333333333333
2017-06-01 06:30:00,2017,6,1,6,30,4,0.0,0.0,0.0,65.03333333333335
2017-06-01 07:00:00,2017,6,1,7,0,4,0.0,0.0,0.0,65.64999999999999
2017-06-01 07:30:00,2017,6,1,7,30,4,0.0,0.0,0.0,64.64999999999999
2017-06-01 08:00:00,2017,6,1,8,0,4,0.0,0.0,0.0,65.21666666666665
2017-06-01 08:30:00,2017,6,1,8,30,4,0.0,0.0,0.0,65.03333333333335
2017-06-01 09:00:00,2017,6,1,9,0,4,0.0,0.0,0.0,65.56666666666666
2017-06-01 09:30:00,2017,6,1,9,30,4,0.0,0.0,0.0,63.6
2017-06-01 10:00:00,2017,6,1,10,0,4,0.0,0.0,0.0,64.5
2017-06-01 10:30:00,2017,6,1,10,30,4,0.0,0.0,0.0,64.64999999999999
2017-06-01 11:00:00,2017,6,1,11,0,4,0.0,0.0,0.0,64.95
