stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-06-01 00:00:00,2017,6,1,0,0,4,0.0,0.0,0.0,63.975
2017-06-01 01:00:00,2017,6,1,1,0,4,0.0,0.0,0.0,64.33333333333333
2017-06-01 02:00:00,2017,6,1,2,0,4,0.0,0.0,0.0,64.20833333333333
2017-06-01 03:00:00,2017,6,1,3,0,4,0.0,0.0,0.0,63.54166666666668
2017-06-01 04:00:00,2017,6,1,4,0,4,0.0,0.0,0.0,63.9
2017-06-01 05:00:00,2017,6,1,5,0,4,0.0,0.0,0.0,64.375
2017-06-01 06:00:00,2017,6,1,6,0,4,0.0,0.0,0.0,63.883333333333326
2017-06-01 07:00:00,2017,6,1,7,0,4,0.0,0.0,0.0,64.74166666666667
2017-06-01 08:00:00,2017,6,1,8,0,4,0.0,0.0,0.0,65.29166666666666
2017-06-01 09:00:00,2017,6,1,9,0,4,0.0,0.0,0.0,64.99166666666666
2017-06-01 10:00:00,2017,6,1,10,0,4,0.0,0.0,0.0,63.775
2017-06-01 11:00:00,2017,6,1,11,0,4,0.0,0.0,0.0,63.25833333333333
2017-06-01 12:00:00,2017,6,1,12,0,4,0.0,0.0,0.0,61.54999999999999
2017-06-01 13:00:00,2017,6,1,13,0,4,0.0,0.0,0.0,62.541666666666664
2017-06-01 14:00:00,2017,6,1,14,0,4,0.0,0.0,0.0,57.32500000000001
2017-06-01 15:00:00,2017,6,1,15,0,4,0.0,0.0,0.0,53.74166666666667
2017-06-01 16:00:00,2017,6,1,16,0,4,0.0,0.0,0.0,37.17499999999999
2017-06-01 17:00:00,2017,6,1,17,0,4,0.0,0.0,0.0,16.625000000000004
2017-06-01 18:00:00,2017,6,1,18,0,4,0.0,0.0,0.0,26.483333333333334
2017-06-01 19:00:00,2017,6,1,19,0,4,0.0,0.0,0.0,59.074999999999996
2017-06-01 20:00:00,2017,6,1,20,0,4,0.0,0.0,0.0,63.633333333333326
2017-06-01 21:00:00,2017,6,1,21,0,4,0.0,0.0,0.0,64.00833333333334
2017-06-01 22:00:00,2017,6,1,22,0,4,0.0,0.0,0.0,64.7
2017-06-01 23:00:00,2017,6,1,23,0,4,0.0,0.0,0.0,63.75
2017-06-02 00:00:00,2017,6,2,0,0,5,0.0,0.0,0.0,64.08333333333333
2017-06-02 01:00:00,2017,6,2,1,0,5,0.0,0.0,0.0,64.11666666666666
2017-06-02 02:00:00,2017,6,2,2,0,5,0.0,0.0,0.0,64.05833333333334
2017-06-02 03:00:00,2017,6,2,3,0,5,0.0,0.0,0.0,64.025
2017-06-02 04:00:00,2017,6,2,4,0,5,0.0,0.0,0.0,64.01666666666665
2017-06-02 05:00:00,2017,6,2,5,0,5,0.0,0.0,0.0,63.78333333333333
2017-06-02 06:00:00,2017,6,2,6,0,5,0.0,0.0,0.0,64.23333333333333
2017-06-02 07:00:00,2017,6,2,7,0,5,0.0,0.0,0.0,64.81666666666666
2017-06-02 08:00:00,2017,6,2,8,0,5,0.0,0.0,0.0,63.23333333333333
2017-06-02 09:00:00,2017,6,2,9,0,5,0.0,0.0,0.0,61.79999999999999
2017-06-02 10:00:00,2017,6,2,10,0,5,0.0,0.0,0.0,62.224999999999994
2017-06-02 11:00:00,2017,6,2,11,0,5,0.0,0.0,0.0,60.01666666666665
2017-06-02 12:00:00,2017,6,2,12,0,5,0.0,0.0,0.0,60.925000000000004
2017-06-02 13:00:00,2017,6,2,13,0,5,0.0,0.0,0.0,58.14166666666666
2017-06-02 14:00:00,2017,6,2,14,0,5,0.0,0.0,0.0,54.85
2017-06-02 15:00:00,2017,6,2,15,0,5,0.0,0.0,0.0,52.074999999999996
2017-06-02 16:00:00,2017,6,2,16,0,5,0.0,0.0,0.0,46.30833333333333
2017-06-02 17:00:00,2017,6,2,17,0,5,0.0,0.0,0.0,21.0
2017-06-02 18:00:00,2017,6,2,18,0,5,0.0,0.0,0.0,47.65
2017-06-02 19:00:00,2017,6,2,19,0,5,0.0,0.0,0.0,61.61666666666665
2017-06-02 20:00:00,2017,6,2,20,0,5,0.0,0.0,0.0,64.88333333333333
2017-06-02 21:00:00,2017,6,2,21,0,5,0.0,0.0,0.0,64.06666666666668
2017-06-02 22:00:00,2017,6,2,22,0,5,0.0,0.0,0.0,64.16666666666667
2017-06-02 23:00:00,2017,6,2,23,0,5,0.0,0.0,0.0,64.55
2017-06-03 00:00:00,2017,6,3,0,0,6,0.0,0.0,0.0,63.55833333333334
2017-06-03 01:00:00,2017,6,3,1,0,6,0.0,0.0,0.0,63.583333333333336
2017-06-03 02:00:00,2017,6,3,2,0,6,0.0,0.0,0.0,63.74999999999999
2017-06-03 03:00:00,2017,6,3,3,0,6,0.0,0.0,0.0,63.449999999999996
2017-06-03 04:00:00,2017,6,3,4,0,6,0.0,0.0,0.0,64.05833333333334
2017-06-03 05:00:00,2017,6,3,5,0,6,0.0,0.0,0.0,62.95833333333332
2017-06-03 06:00:00,2017,6,3,6,0,6,0.0,0.0,0.0,63.15833333333333
2017-06-03 07:00:00,2017,6,3,7,0,6,0.0,0.0,0.0,61.55833333333334
2017-06-03 08:00:00,2017,6,3,8,0,6,0.0,0.0,0.0,62.65
