stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-01-01 00:00:00,2017,1,1,0,0,7,0.5,0.0,0.0,68.58333333333333
2017-01-01 00:30:00,2017,1,1,0,30,7,0.5,0.0,0.0,68.4
2017-01-01 01:00:00,2017,1,1,1,0,7,0.5,0.0,0.0,68.38333333333334
2017-01-01 01:30:00,2017,1,1,1,30,7,0.5,0.0,0.0,68.35000000000001
2017-01-01 02:00:00,2017,1,1,2,0,7,0.5,0.0,0.0,68.35000000000001
2017-01-01 02:30:00,2017,1,1,2,30,7,0.5,0.0,0.0,68.31666666666666
2017-01-01 03:00:00,2017,1,1,3,0,7,0.5,0.0,0.0,68.25
2017-01-01 03:30:00,2017,1,1,3,30,7,0.5,0.0,0.0,68.1
2017-01-01 04:00:00,2017,1,1,4,0,7,0.5,0.0,0.0,68.2
2017-01-01 04:30:00,2017,1,1,4,30,7,0.5,0.0,0.0,68.16666666666666
2017-01-01 05:00:00,2017,1,1,5,0,7,0.5,0.0,0.0,68.25
2017-01-01 05:30:00,2017,1,1,5,30,7,0.5,0.0,0.0,68.33333333333333
2017-01-01 06:00:00,2017,1,1,6,0,7,0.5,0.0,0.0,68.21666666666667
2017-01-01 06:30:00,2017,1,1,6,30,7,0.5,0.0,0.0,68.43333333333334
2017-01-01 07:00:00,2017,1,1,7,0,7,0.5,0.0,0.0,68.33333333333333
2017-01-01 07:30:00,2017,1,1,7,30,7,0.5,0.0,0.0,68.45
2017-01-01 08:00:00,2017,1,1,8,0,7,0.5,0.0,0.0,68.33333333333333
2017-01-01 08:30:00,2017,1,1,8,30,7,0.5,0.0,0.0,68.64999999999999
2017-01-01 09:00:00,2017,1,1,9,0,7,0.5,0.0,0.0,68.68333333333334
2017-01-01 09:30:00,2017,1,1,9,30,7,0.5,0.0,0.0,68.66666666666667
2017-01-01 10:00:00,2017,1,1,10,0,7,0.5,0.0,0.0,68.25
2017-01-01 10:30:00,2017,1,1,10,30,7,0.5,0.0,0.0,68.08333333333333
2017-01-01 11:00:00,2017,1,1,11,0,7,0.5,0.0,0.0,67.93333333333332
2017-01-01 11:30:00,2017,1,1,11,30,7,0.5,0.0,0.0,67.71666666666665
2017-01-01 12:00:00,2017,1,1,12,0,7,0.5,0.0,0.0,67.36666666666666
2017-01-01 12:30:00,2017,1,1,12,30,7,0.5,0.0,0.0,67.06666666666666
2017-01-01 13:00:00,2017,1,1,13,0,7,0.5,0.0,0.0,66.88333333333334
2017-01-01 13:30:00,2017,1,1,13,30,7,0.5,0.0,0.0,66.80000000000001
2017-01-01 14:00:00,2017,1,1,14,0,7,0.5,0.0,0.0,66.83333333333333
2017-01-01 14:30:00,2017,1,1,14,30,7,0.5,0.0,0.0,66.91666666666667
2017-01-01 15:00:00,2017,1,1,15,0,7,0.5,0.0,0.0,66.93333333333334
2017-01-01 15:30:00,2017,1,1,15,30,7,0.5,0.0,0.0,66.66666666666667
2017-01-01 16:00:00,2017,1,1,16,0,7,0.5,0.0,0.0,66.51666666666667
2017-01-01 16:30:00,2017,1,1,16,30,7,0.5,0.0,0.0,66.23333333333333
2017-01-01 17:00:00,2017,1,1,17,0,7,0.5,0.0,0.0,66.0
2017-01-01 17:30:00,2017,1,1,17,30,7,0.5,0.0,0.0,65.0
2017-01-01 18:00:00,2017,1,1,18,0,7,0.5,0.0,0.0,65.25000000000001
2017-01-01 18:30:00,2017,1,1,18,30,7,0.5,0.0,0.0,65.71666666666668
2017-01-01 19:00:00,2017,1,1,19,0,7,0.5,0.0,0.0,66.91666666666666
2017-01-01 19:30:00,2017,1,1,19,30,7,0.5,0.0,0.0,67.38333333333333
2017-01-01 20:00:00,2017,1,1,20,0,7,0.5,0.0,0.0,68.00000000000001
2017-01-01 20:30:00,2017,1,1,20,30,7,0.5,0.0,0.0,68.28333333333335
2017-01-01 21:00:00,2017,1,1,21,0,7,0.5,0.0,0.0,68.85000000000001
2017-01-01 21:30:00,2017,1,1,21,30,7,0.5,0.0,0.0,69.01666666666667
2017-01-01 22:00:00,2017,1,1,22,0,7,0.5,0.0,0.0,68.85000000000001
2017-01-01 22:30:00,2017,1,1,22,30,7,0.5,0.0,0.0,68.98333333333333
2017-01-01 23:00:00,2017,1,1,23,0,7,0.5,0.0,0.0,68.65
2017-01-01 23:30:00,2017,1,1,23,30,7,0.5,0.0,0.0,68.56666666666666
2017-01-02 00:00:00,2017,1,2,0,0,1,0.0,0.0,0.0,68.45
2017-01-02 00:30:00,2017,1,2,0,30,1,0.0,0.0,0.0,68.1
2017-01-02 01:00:00,2017,1,2,1,0,1,0.0,0.0,0.0,68.13333333333334
2017-01-02 01:30:00,2017,1,2,1,30,1,0.0,0.0,0.0,67.91666666666667
2017-01-02 02:00:00,2017,1,2,2,0,1,0.0,0.0,0.0,67.83333333333333
2017-01-02 02:30:00,2017,1,2,2,30,1,0.0,0.0,0.0,67.66666666666667
2017-01-02 03:00:00,2017,1,2,3,0,1,0.0,0.0,0.0,67.86666666666666
2017-01-02 03:30:00,2017,1,2,3,30,1,0.0,0.0,0.0,67.9
2017-01-02 04:00:00,2017,1,2,4,0,1,0.0,0.0,0.0,67.73333333333333
2017-01-02 04:30:00,2017,1,2,4,30,1,0.0,0.0,0.0,68.51666666666667
2017-01-02 05:00:00,2017,1,2,5,0,1,0.0,0.0,0.0,68.83333333333333
2017-01-02 05:30:00,2017,1,2,5,30,1,0.0,0.0,0.0,69.35
2017-01-02 06:00:00,2017,1,2,6,0,1,0.0,0.0,0.0,66.7
2017-01-02 06:30:00,2017,1,2,6,30,1,0.0,0.0,0.0,65.35000000000001
2017-01-02 07:00:00,2017,1,2,7,0,1,0.0,0.0,0.0,64.05
2017-01-02 07:30:00,2017,1,2,7,30,1,0.0,0.0,0.0,62.93333333333334
2017-01-02 08:00:00,2017,1,2,8,0,1,0.0,0.0,0.0,62.78333333333333
2017-01-02 08:30:00,2017,1,2,8,30,1,0.0,0.0,0.0,63.01666666666666
2017-01-02 09:00:00,2017,1,2,9,0,1,0.0,0.0,0.0,64.06666666666666
2017-01-02 09:30:00,2017,1,2,9,30,1,0.0,0.0,0.0,64.46666666666665
2017-01-02 10:00:00,2017,1,2,10,0,1,0.0,0.0,0.0,64.64999999999999
2017-01-02 10:30:00,2017,1,2,10,30,1,0.0,0.0,0.0,64.61666666666667
2017-01-02 11:00:00,2017,1,2,11,0,1,0.0,0.0,0.0,64.53333333333333
2017-01-02 11:30:00,2017,1,2,11,30,1,0.0,0.0,0.0,64.71666666666665
2017-01-02 12:00:00,2017,1,2,12,0,1,0.0,0.0,0.0,64.76666666666667
2017-01-02 12:30:00,2017,1,2,12,30,1,0.0,0.0,0.0,64.96666666666668
2017-01-02 13:00:00,2017,1,2,13,0,1,0.0,0.0,0.0,65.16666666666667
