stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2017-01-01 00:00:00,2017,1,1,0,0,7,0.5,0.0,0.0,67.6
2017-01-01 00:10:00,2017,1,1,0,10,7,0.5,0.0,0.0,67.4
2017-01-01 00:20:00,2017,1,1,0,20,7,0.5,0.0,0.0,67.2
2017-01-01 00:30:00,2017,1,1,0,30,7,0.5,0.0,0.0,67.2
2017-01-01 00:40:00,2017,1,1,0,40,7,0.5,0.0,0.0,67.4
2017-01-01 00:50:00,2017,1,1,0,50,7,0.5,0.0,0.0,67.0
2017-01-01 01:00:00,2017,1,1,1,0,7,0.5,0.0,0.0,67.0
2017-01-01 01:10:00,2017,1,1,1,10,7,0.5,0.0,0.0,67.1
2017-01-01 01:20:00,2017,1,1,1,20,7,0.5,0.0,0.0,66.7
2017-01-01 01:30:00,2017,1,1,1,30,7,0.5,0.0,0.0,66.85
2017-01-01 01:40:00,2017,1,1,1,40,7,0.5,0.0,0.0,67.2
2017-01-01 01:50:00,2017,1,1,1,50,7,0.5,0.0,0.0,67.19999999999999
2017-01-01 02:00:00,2017,1,1,2,0,7,0.5,0.0,0.0,66.95
2017-01-01 02:10:00,2017,1,1,2,10,7,0.5,0.0,0.0,67.05
2017-01-01 02:20:00,2017,1,1,2,20,7,0.5,0.0,0.0,66.4
2017-01-01 02:30:00,2017,1,1,2,30,7,0.5,0.0,0.0,66.85
2017-01-01 02:40:00,2017,1,1,2,40,7,0.5,0.0,0.0,66.4
2017-01-01 02:50:00,2017,1,1,2,50,7,0.5,0.0,0.0,66.9
2017-01-01 03:00:00,2017,1,1,3,0,7,0.5,0.0,0.0,66.3
2017-01-01 03:10:00,2017,1,1,3,10,7,0.5,0.0,0.0,67.0
2017-01-01 03:20:00,2017,1,1,3,20,7,0.5,0.0,0.0,67.1
2017-01-01 03:30:00,2017,1,1,3,30,7,0.5,0.0,0.0,66.44999999999999
2017-01-01 03:40:00,2017,1,1,3,40,7,0.5,0.0,0.0,66.95
2017-01-01 03:50:00,2017,1,1,3,50,7,0.5,0.0,0.0,66.6
2017-01-01 04:00:00,2017,1,1,4,0,7,0.5,0.0,0.0,67.05
2017-01-01 04:10:00,2017,1,1,4,10,7,0.5,0.0,0.0,66.35
2017-01-01 04:20:00,2017,1,1,4,20,7,0.5,0.0,0.0,66.8
2017-01-01 04:30:00,2017,1,1,4,30,7,0.5,0.0,0.0,66.7
2017-01-01 04:40:00,2017,1,1,4,40,7,0.5,0.0,0.0,66.4
2017-01-01 04:50:00,2017,1,1,4,50,7,0.5,0.0,0.0,67.15
2017-01-01 05:00:00,2017,1,1,5,0,7,0.5,0.0,0.0,67.2
2017-01-01 05:10:00,2017,1,1,5,10,7,0.5,0.0,0.0,67.4
2017-01-01 05:20:00,2017,1,1,5,20,7,0.5,0.0,0.0,67.8
2017-01-01 05:30:00,2017,1,1,5,30,7,0.5,0.0,0.0,67.45
2017-01-01 05:40:00,2017,1,1,5,40,7,0.5,0.0,0.0,67.30000000000001
2017-01-01 05:50:00,2017,1,1,5,50,7,0.5,0.0,0.0,67.3
2017-01-01 06:00:00,2017,1,1,6,0,7,0.5,0.0,0.0,67.2
2017-01-01 06:10:00,2017,1,1,6,10,7,0.5,0.0,0.0,67.44999999999999
2017-01-01 06:20:00,2017,1,1,6,20,7,0.5,0.0,0.0,67.5
2017-01-01 06:30:00,2017,1,1,6,30,7,0.5,0.0,0.0,67.55000000000001
2017-01-01 06:40:00,2017,1,1,6,40,7,0.5,0.0,0.0,67.15
2017-01-01 06:50:00,2017,1,1,6,50,7,0.5,0.0,0.0,67.5
2017-01-01 07:00:00,2017,1,1,7,0,7,0.5,0.0,0.0,67.44999999999999
2017-01-01 07:10:00,2017,1,1,7,10,7,0.5,0.0,0.0,67.35
2017-01-01 07:20:00,2017,1,1,7,20,7,0.5,0.0,0.0,67.1
2017-01-01 07:30:00,2017,1,1,7,30,7,0.5,0.0,0.0,67.4
2017-01-01 07:40:00,2017,1,1,7,40,7,0.5,0.0,0.0,67.35
2017-01-01 07:50:00,2017,1,1,7,50,7,0.5,0.0,0.0,67.55
2017-01-01 08:00:00,2017,1,1,8,0,7,0.5,0.0,0.0,67.1
2017-01-01 08:10:00,2017,1,1,8,10,7,0.5,0.0,0.0,67.1
2017-01-01 08:20:00,2017,1,1,8,20,7,0.5,0.0,0.0,67.25
2017-01-01 08:30:00,2017,1,1,8,30,7,0.5,0.0,0.0,67.55000000000001
2017-01-01 08:40:00,2017,1,1,8,40,7,0.5,0.0,0.0,67.75
2017-01-01 08:50:00,2017,1,1,8,50,7,0.5,0.0,0.0,67.65
2017-01-01 09:00:00,2017,1,1,9,0,7,0.5,0.0,0.0,67.19999999999999
2017-01-01 09:10:00,2017,1,1,9,10,7,0.5,0.0,0.0,67.55000000000001
2017-01-01 09:20:00,2017,1,1,9,20,7,0.5,0.0,0.0,67.4
2017-01-01 09:30:00,2017,1,1,9,30,7,0.5,0.0,0.0,67.65
2017-01-01 09:40:00,2017,1,1,9,40,7,0.5,0.0,0.0,67.85
2017-01-01 09:50:00,2017,1,1,9,50,7,0.5,0.0,0.0,67.95
2017-01-01 10:00:00,2017,1,1,10,0,7,0.5,0.0,0.0,67.9
2017-01-01 10:10:00,2017,1,1,10,10,7,0.5,0.0,0.0,67.85
2017-01-01 10:20:00,2017,1,1,10,20,7,0.5,0.0,0.0,67.95
2017-01-01 10:30:00,2017,1,1,10,30,7,0.5,0.0,0.0,67.7
2017-01-01 10:40:00,2017,1,1,10,40,7,0.5,0.0,0.0,67.80000000000001
2017-01-01 10:50:00,2017,1,1,10,50,7,0.5,0.0,0.0,67.9
2017-01-01 11:00:00,2017,1,1,11,0,7,0.5,0.0,0.0,67.6
