stamp,year,month,day,hour,minute,weekday,holiday,timepoint,reserve,label
2016-03-01 00:00:00,2016,3,1,0,0,2,0.0,0,0.0,64.59297834297836
2016-03-01 00:15:00,2016,3,1,0,15,2,0.0,15,0.0,63.640059056725725
2016-03-01 00:30:00,2016,3,1,0,30,2,0.0,30,0.0,61.62725079391746
2016-03-01 00:45:00,2016,3,1,0,45,2,0.0,45,0.0,63.00789800789801
2016-03-01 01:00:00,2016,3,1,1,0,2,0.0,60,0.0,62.118412951746286
2016-03-01 01:15:00,2016,3,1,1,15,2,0.0,75,0.0,59.85946569279903
2016-03-01 01:30:00,2016,3,1,1,30,2,0.0,90,0.0,60.20160561827229
2016-03-01 01:45:00,2016,3,1,1,45,2,0.0,105,0.0,54.43555026888361
2016-03-01 02:00:00,2016,3,1,2,0,2,0.0,120,0.0,57.131101714435054
2016-03-01 02:15:00,2016,3,1,2,15,2,0.0,135,0.0,55.851164601164605
2016-03-01 02:30:00,2016,3,1,2,30,2,0.0,150,0.0,54.21256796256796
2016-03-01 02:45:00,2016,3,1,2,45,2,0.0,165,0.0,55.825024158357486
2016-03-01 03:00:00,2016,3,1,3,0,2,0.0,180,0.0,55.204326454326456
2016-03-01 03:15:00,2016,3,1,3,15,2,0.0,195,0.0,54.00884275884275
2016-03-01 03:30:00,2016,3,1,3,30,2,0.0,210,0.0,47.40500740500741
2016-03-01 03:45:00,2016,3,1,3,45,2,0.0,225,0.0,55.315481148814484
2016-03-01 04:00:00,2016,3,1,4,0,2,0.0,240,0.0,51.86650561650563
2016-03-01 04:15:00,2016,3,1,4,15,2,0.0,255,0.0,47.35186943520278
2016-03-01 04:30:00,2016,3,1,4,30,2,0.0,270,0.0,46.90248898582232
2016-03-01 04:45:00,2016,3,1,4,45,2,0.0,285,0.0,48.3876479709813
2016-03-01 05:00:00,2016,3,1,5,0,2,0.0,300,0.0,46.40491265491266
2016-03-01 05:15:00,2016,3,1,5,15,2,0.0,315,0.0,39.45709237375904
2016-03-01 05:30:00,2016,3,1,5,30,2,0.0,330,0.0,31.704197954197962
2016-03-01 05:45:00,2016,3,1,5,45,2,0.0,345,0.0,33.212056962056955
2016-03-01 06:00:00,2016,3,1,6,0,2,0.0,360,0.0,30.31708865042199
2016-03-01 06:15:00,2016,3,1,6,15,2,0.0,375,0.0,29.954509121175786
2016-03-01 06:30:00,2016,3,1,6,30,2,0.0,390,0.0,27.425989925989924
2016-03-01 06:45:00,2016,3,1,6,45,2,0.0,405,0.0,24.742133075466413
2016-03-01 07:00:00,2016,3,1,7,0,2,0.0,420,0.0,24.11648286648287
2016-03-01 07:15:00,2016,3,1,7,15,2,0.0,435,0.0,26.500854000854
2016-03-01 07:30:00,2016,3,1,7,30,2,0.0,450,0.0,22.13171379838047
2016-03-01 07:45:00,2016,3,1,7,45,2,0.0,465,0.0,23.944716444716448
2016-03-01 08:00:00,2016,3,1,8,0,2,0.0,480,0.0,19.64618631285298
2016-03-01 08:15:00,2016,3,1,8,15,2,0.0,495,0.0,20.52518719185386
2016-03-01 08:30:00,2016,3,1,8,30,2,0.0,510,0.0,20.5484742984743
2016-03-01 08:45:00,2016,3,1,8,45,2,0.0,525,0.0,21.42149933816601
2016-03-01 09:00:00,2016,3,1,9,0,2,0.0,540,0.0,19.067106567106563
2016-03-01 09:15:00,2016,3,1,9,15,2,0.0,555,0.0,21.32886257886258
2016-03-01 09:30:00,2016,3,1,9,30,2,0.0,570,0.0,18.067823067823067
2016-03-01 09:45:00,2016,3,1,9,45,2,0.0,585,0.0,20.711464878131544
2016-03-01 10:00:00,2016,3,1,10,0,2,0.0,600,0.0,18.330814164147498
2016-03-01 10:15:00,2016,3,1,10,15,2,0.0,615,0.0,22.871278287944957
2016-03-01 10:30:00,2016,3,1,10,30,2,0.0,630,0.0,19.453467786801124
2016-03-01 10:45:00,2016,3,1,10,45,2,0.0,645,0.0,19.658069241402572
2016-03-01 11:00:00,2016,3,1,11,0,2,0.0,660,0.0,17.66767516767517
2016-03-01 11:15:00,2016,3,1,11,15,2,0.0,675,0.0,28.409233825900497
2016-03-01 11:30:00,2016,3,1,11,30,2,0.0,690,0.0,36.86046269379602
2016-03-01 11:45:00,2016,3,1,11,45,2,0.0,705,0.0,35.46806005139339
2016-03-01 12:00:00,2016,3,1,12,0,2,0.0,720,0.0,35.359356192689525
2016-03-01 12:15:00,2016,3,1,12,15,2,0.0,735,0.0,27.632744716078047
